lat,lon,addr:street,addr:housenumber,addr:postcode,addr:city
5810929.930786211,683362.5108123666,,,,
5810978.483712669,683455.820913053,,,,
5811574.930059894,684631.8749063358,,,,
5810895.927792895,683255.2303201363,,,,
5811029.3994095465,683111.7048186857,,,,
5810935.529933777,683272.9701771557,,,,
5811096.35307626,683391.9118424625,,,,
5811037.476214725,683123.5512035658,,,,
5811027.991564031,683293.0760565978,,,,
5810985.507864694,683295.3933629444,,,,
5810870.419996872,683403.2962290327,,,,
5810701.016936582,683557.4858318289,,,,
5810904.86935956,683360.8912096837,,,,
5810938.157935692,683456.9789659039,,,,
5810873.388687884,683290.0188342948,Rue Simon-Durand,7bis,1227,Les Acacias
5811210.215380703,683394.8632913184,,,,
5811480.813454447,684704.7755101065,Rue Michel-Servet,1,,
5810880.78645885,683254.187793342,,,,
5811077.869658074,683126.3562797336,,,,
5811013.086672335,683140.0938546464,,,,
5811032.683527938,683449.5993653933,,,,
5811004.714155876,683149.5330275348,,,,
5810987.5570222195,683259.6507492416,,,,
5810879.619944609,683272.6180984795,Rue Simon-Durand,7,1227,Les Acacias
5811006.508067265,683313.2605633327,,,,
5810896.667042655,683404.8730006161,,,,
5811097.463491712,683375.7515474913,,,,
5811179.928569616,683288.2021997869,Rue du Lièvre,3,,Les Acacias
5810959.763002269,683199.4381647919,,,,
5811015.816512796,683391.5160373795,,,,
5810878.402787445,683356.7851547418,,,,
5811157.7669485025,683410.4108095783,,,,
5811115.980462295,683224.1676212397,,,,
5810984.763200841,683186.1483825763,,,,
5811152.58864502,683076.7730824364,,,,
5810916.695799695,683409.851303617,,,,
5810913.041349293,683455.4964930124,,,,
5810984.524729401,683311.793242386,,,,
5810867.841680767,683454.0477177236,,,,
5810973.619835714,683441.1121702292,,,,
5811149.831875747,683094.7917729791,,,,
5811168.630718636,683098.3053802822,,,,
5811026.647203677,683314.240667475,,,,
5810670.031236373,683568.6239164877,,,,
5811207.168103067,683378.6343710042,,,,
5811154.298682472,683382.3447288442,,,,
5810849.979488741,683490.4852802453,,,,
5810876.822681698,683384.8695150611,,,,
5811237.426066852,683385.9838743412,,,,
5810961.372125233,683158.3873740182,,,,
5811046.661558178,683317.6936833598,,,,
5811012.236369988,683290.389151455,,,,
5810960.16781737,683454.7228467177,,,,
5811141.973161489,683240.4427872365,,,,
5810887.447252161,683230.4020043762,,,,
5811045.849599695,683393.2240557815,,,,
5811001.147175199,683131.359602072,,,,
5810882.724323036,683310.6177374484,,,,
5810933.772285371,683177.1200060975,,,,
5811091.136759199,683262.1768086664,,,,
5811028.005027545,683275.6132202137,,,,
5810888.530612106,683290.8241604307,,,,
5811229.890918187,683300.9901370239,,,,
5810913.657086192,683306.9524517349,,,,
5811117.731166547,683154.8649736742,,,,
5811166.100145601,683324.068707367,Rue Caroline,6,,Les Acacias
5811120.175298168,683397.6706807463,,,,
5810996.3864664165,683364.6591990077,,,,
5810938.597965467,683242.7414848993,,,,
5810770.850915927,683498.4552502086,,,,
5811065.872861466,683325.3255149286,,,,
5810849.48140573,683512.7582404533,,,,
5811452.7864034865,684723.374332185,,,,
5811033.152948377,683422.606665203,,,,
5811008.774091764,683264.4907597725,,,,
5811039.896395162,683368.4427391074,,,,
5810877.641944589,683375.6838731619,,,,
5811066.956631054,683305.4305525312,,,,
5811001.49734915,683206.5547749319,,,,
5810972.487742844,683270.9452860485,,,,
5810875.8905043425,683369.0164703402,,,,
5811070.147377163,683374.5161529273,,,,
5811065.920891572,683223.6505634249,,,,
5811037.059511252,683177.2023763921,,,,
5811086.928887024,683432.7712571956,,,,
5811109.319765742,683194.78456302,,,,
5811008.013570572,683421.5620496742,,,,
5811132.9905842515,683417.1728625033,,,,
5810918.137896349,683234.2544974549,,,,
5810871.373017925,683429.3242314558,,,,
5810895.357287256,683495.376900155,,,,
5810951.795732348,683294.8846878131,,,,
5811001.9772758875,683453.310686374,,,,
5811062.167543835,683440.9865920622,,,,
5810956.5328239985,683241.6232593517,,,,
5811930.235672922,683475.8443253159,,,,
5811943.097240234,683487.4142862685,,,,
5811942.694776858,683236.9153408981,,,,
5811975.975679111,683389.7747633244,,,,
5811781.3810353875,683407.5059794505,,,,
5811891.674107968,683295.6770150424,,,,
5812022.580816602,683436.7512422212,,,,
5811869.308455098,683323.140634398,,,,
5812020.992402763,683362.0036813688,,,,
5811805.449386297,683306.9672121048,,,,
5811905.913959944,683277.0758189965,,,,
5812029.125255427,683381.6128687122,,,,
5811740.758549577,683258.0770876153,,,,
5811829.566542038,683325.6279857118,,,,
5811854.038240273,683341.2707797061,,,,
5811869.018419279,683298.7310190824,,,,
5812143.558866149,683439.6351184897,,,,
5812015.149334841,683418.2322972547,,,,
5811874.259563177,683182.9086018256,,,,
5811847.739725278,683487.3859575924,,,,
5811787.767590523,683424.6470829711,,,,
5811864.50059122,683466.7023023756,,,,
5811951.41940395,683418.1791279727,,,,
5811853.272262056,683548.0628524924,,,,
5811970.424152977,683404.4538161464,,,,
5811995.636548802,683394.4396615669,,,,
5811823.203055441,683467.6559615049,,,,
5811985.244079302,683407.1703962974,,,,
5811799.159900966,683410.7688196303,,,,
5811838.293916125,683479.7350678422,,,,
5811776.299703728,683438.4837141195,,,,
5811869.086018762,683508.6841143044,,,,
5811918.547771416,683350.8409703996,,,,
5811810.453180723,683396.740511493,,,,
5811852.15301378,683235.4739120678,,,,Genève
5811986.892528464,683366.9041502546,,,,
5811913.763971898,683215.930785339,,,,
5812029.227834661,683419.9539540923,,,,
5812019.221621985,683382.8862870284,,,,
5811939.7162334435,683373.5713676153,,,,
5812056.426490434,683386.5312638454,,,,
5812048.086708906,683421.6890711281,,,,
5812038.109401963,683372.1574265426,,,,
5811934.645172789,683331.0914748715,,,,
5811874.121016409,683411.4139421636,,,,
5811954.153715915,683310.4830497949,,,,
5812025.107277218,683385.6656378547,,,,
5811887.135378205,683489.6908996253,,,,
5811995.867323606,683374.0820658936,,,,
5811906.622531829,683511.1789858207,,,,
5812004.8328514695,683349.1971369929,,,,
5812000.829275191,683386.6365695874,,,,
5811760.916600321,683455.4861360581,,,,
5811972.856295211,683434.0237772303,,,,
5811920.054875854,683394.4176133666,,,,
5811806.62795457,683491.7922991919,,,,
5811897.942876372,683381.1479828253,,,,
5811900.950624151,683168.32210587,Rue Marie-Claude-Leburgue,5,,Genève
5812027.463432879,683393.4201373726,,,,
5811827.497989825,683508.3886677985,,,,
5811964.185194655,683218.1993039427,,,,
5811856.394830555,683427.7486685488,,,,
5811763.645113798,683275.618421517,,,,
5812008.406762506,683377.3783533173,,,,
5811884.508842075,683525.9382818151,,,,
5812032.057352437,683403.5938336884,,,,
5811961.2915560175,683404.5788949204,,,,
5811815.598604559,683207.6353125474,,,,
5811840.024371168,683447.2268778437,,,,
5811782.4256370375,683289.9215742075,,,,
5811880.064599007,683309.0540203172,,,,
5811718.695120585,683242.5695197206,Passage Daniel Baud-Bovy,12,,
5811905.963542892,683365.1273129021,,,,
5811996.358698232,683450.6908896139,,,,
5811839.8947380185,683067.130507477,Quai Ernest Ansermet,20,,
5812306.183656293,682591.2204913411,,,,
5812343.520275459,682579.0378900502,,,,
5811942.434486398,683060.6069932953,,,,
5812337.888280965,682541.4816617568,,,,
5812451.940021264,682472.9596346469,,,,
5812439.531619561,682497.4746783758,,,,
5812320.687858056,682602.1062223271,,,,
5812010.244717337,683069.7950427067,,,,
5811394.642691452,684187.5034338558,,,,
5811330.49949578,684273.7834103368,,,,
5811811.072388463,683043.8823406622,,,,
5811309.534156884,684186.7609557691,,,,
5812427.04811384,682521.8620339107,,,,
5812414.371766828,682546.4250810703,,,,
5811974.8847296,683041.8048710623,Passage de la Radio,,1205,Genève
5812462.710950431,682344.6800624646,,,,
5811857.42256781,683060.2404765838,,,,
5812009.386142836,682911.8603190468,,,,
5811984.238382806,682942.7571650902,,,,
5812048.325291819,682795.1659115509,,,,
5812464.346729153,682448.5576519571,,,,
5811847.40569618,683149.6787845488,Rue de l'Ecole-de-Médecine,18bis,1205,Genève
5811911.653052205,683022.8196878764,,,,
5811870.150928427,683032.1961256476,,,,
5811929.181782265,682997.0796013626,,,,
5812485.457667507,682360.3173533843,,,,
5811950.550624377,683127.5382243483,,,,
5811879.450298328,683110.4782331161,,,,
5811337.847997008,684195.7718328176,,,,
5812294.142957425,682579.2343955552,,,,
5811944.894486379,683009.9287005267,,,,
5812015.562792923,682803.040329097,,,,
5811420.369887931,684194.0675255441,,,,
5811304.319039731,684262.6524032727,,,,
5811342.67297575,684169.9696170862,,,,
5812288.503644648,682548.2215435974,,,,
5812007.045848015,683034.9631060113,,,,
5811302.128176484,684205.8106413896,,,,
5812332.074098432,682575.5834925282,,,,
5812370.7643204965,682399.3923280787,,,,
5811366.0992367845,684181.7881193715,,,,
5812312.320022696,682466.7214197931,,,,
5811319.874988877,684168.2631758134,,,,
5812041.159915666,682837.1891486325,,,,
5811940.833484334,683081.32053137,,,,
5811318.066181455,684229.0302268845,,,,
5811422.431136171,684237.8205275638,Rue Jean-Violette,30,,
5811438.672255367,684205.9810098445,Rue Jean-Violette,28,,
5812291.138757844,683269.2320110973,,,,
5812291.387714643,683249.0793873016,,,,
5812186.528305762,683050.5214887687,Rue de la Baillive,3,,Genève
5812334.0597100025,683295.4780165524,,,,
5812305.201972626,683412.323641485,,,,
5812180.256305523,683300.7332931309,,,,
5812106.893947144,683362.4158902074,,,,
5812305.7962909015,683378.8240072669,,,,
5812299.294965418,683387.7777216368,,,,
5812152.170401915,683381.1502231697,,,,
5811798.088585817,683106.0033578804,,,,
5812274.1995898355,683384.8739875433,,,,
5812502.629255483,682769.1578228434,Avenue de Sainte-Clotilde,14,,Genève
5812237.204612978,683381.5858873343,,,,
5812308.112995556,682872.794301397,Boulevard Carl-Vogt,41,,
5812359.640041584,683260.8317167046,,,,
5812148.288897341,682907.424030488,,,,
5812420.408359227,682598.6303660469,,,,
5812338.0112669,682836.1087988124,,,,
5812279.528611042,682746.0948236065,Boulevard d'Yvoy,3,,Genève
5812367.620092701,682799.5964280514,,,,
5812466.90853757,682916.7044046739,Rue Gourgas,23,,Genève
5812205.821783957,683184.0802947908,Rue des Bains,24,,Genève
5812235.145659962,682800.620827534,,,,
5812178.082124745,683291.3923424315,,,,
5812193.997345564,683207.698802329,,,,
5812301.618022351,682941.1451077723,,,,
5811928.897202432,683187.4964716842,,,,
5812170.730836629,683355.4678893313,,,,
5812253.271722788,683280.9769768626,,,,
5812251.303999871,683306.7678233412,,,,
5812249.059857879,682945.5137185483,,,,
5812225.432465081,682996.1181799796,,,,
5812421.6159561705,682944.7858493526,,,,
5812315.721768566,682678.1921650808,,,,
5812157.538899091,683209.1455267473,,,,
5812522.552856974,682795.3906586632,,,,
5812323.269588817,682854.297529374,,,,
5812223.373111621,683053.8671510752,,,,
5812352.741780145,682817.8134422167,,,,
5812111.439236382,682733.5527561302,,,,
5812382.710354665,682781.0234210116,,,,
5811920.486139671,683179.0027943291,,,,
5812241.6844929475,682620.6848121132,,,,
5812234.081536319,682964.0665966196,,,,
5812264.189362147,682926.8134365242,,,,
5812313.424041769,682950.4825351633,,,,
5812192.556929409,682853.09397408,,,,
5812207.668030893,683255.3576648233,Rue des Vieux-Grenadiers,11,,Genève
5812237.733046221,683369.167030712,,,,
5812398.803418168,682930.9224146415,,,,
5812167.53403042,682832.6921022651,,,,
5812255.193495425,683371.266678698,,,,
5812259.16741828,683386.3661868732,,,,
5812080.243717935,683304.2782443203,,,,
5812123.03041133,682887.1643452048,,,,
5812216.17091209,683372.6679090746,Rue des Vieux-Grenadiers,2,,Genève
5812209.965386839,682780.2988241721,,,,
5812225.377013722,683400.4628890202,Avenue du Mail,15,,Genève
5812201.444983325,683278.661078759,Rue des Vieux-Grenadiers,9,,Genève
5812253.1447434705,683229.8312073284,,,,
5812254.590325994,682726.0000532082,Boulevard D'Yvoy,1a,,Genève
5812277.703359608,682970.9053703728,,,,
5812138.971414503,683257.427240239,,,,
5812047.879692606,683284.5454981467,,,,
5812288.3302774215,682681.1403492324,Boulevard D'Yvoy,1,,Genève
5811788.403879106,683080.042136714,,,,
5812350.3075007405,682713.0856016811,,,,
5812218.888784565,683215.1357923701,Rue des Vieux-Grenadiers,17,,Genève
5812082.93231822,683347.3971349489,,,,
5812402.811742807,682659.8114097021,,,,
5811813.096608986,683118.7025965694,,,,
5812147.413405269,683225.7391650252,,,,
5812202.471441884,682926.4693002343,Boulevard Carl-Vogt,36,,Genève
5812317.455262214,683334.0316697836,,,,
5812239.835009158,683283.4312544607,Rue des Vieux-Grenadiers,8,,Genève
5812325.472549536,682692.8430583235,,,,
5812287.130433245,682823.4504302973,Boulevard Carl-Vogt,32,,Genève
5812264.826989707,683362.9558798708,Avenue du Mail,14,,Genève
5812070.650523635,682748.326634747,,,,
5812309.640984292,682794.8827947585,Boulevard Carl-Vogt,30,,Genève
5812247.887925825,683234.4943684648,,,,
5812332.900496531,682764.1942952304,Boulevard Carl-Vogt,28,,Genève
5812245.705133254,683382.9551747097,,,,
5812178.170850907,682956.2876163755,Boulevard Carl-Vogt,38,,Genève
5812337.910377228,683272.1046992191,Rue Gourgas,5,,Genève
5812029.36264491,683303.1539767329,,,,
5812248.015832665,683253.9871898596,Rue des Vieux-Grenadiers,10,,Genève
5812291.489619159,682980.925484428,,,,
5812152.306530236,682647.8756315823,,,,
5812006.4025987405,683288.312975398,,,,
5812248.064863211,683405.736744867,,,,
5812219.167936062,682874.5603420066,,,,
5811986.764344861,683271.0740950746,,,,
5812231.962241504,683311.5959719431,,,,
5812355.486844687,682737.4954948697,,,,
5812225.61374376,682898.7896907052,Boulevard Carl-Vogt,34,,Genève
5812261.820686312,682822.0169170666,,,,
5812296.242599824,683312.7206115177,,,,
5812218.048753054,683072.7884124944,,,,
5812306.284842477,682667.2188659513,,,,
5811782.567375543,683096.9772857631,,,,
5812180.258540497,683358.434736895,Rue des Vieux-Grenadiers,3,,
5812272.203793629,683216.9598104696,Rue des Vieux-Grenadiers,10,,
5812218.967230603,682982.560608279,,,,
5812306.193237539,682767.5343292295,Boulevard d'Yvoy,5,,Genève
5812224.410920857,683197.1000884812,Rue des Bains,26,,Genève
5812064.698696053,683327.7256945166,,,,
5812305.068935316,682688.5616468919,,,,
5812136.580960052,683237.4516311443,,,,
5812273.647321563,682992.1338222751,,,,
5812174.978020415,682928.8146879333,,,,
5812209.184097205,683394.0303176906,Avenue du Mail,15,,Genève
5812141.528945845,683284.2757134537,,,,
5812263.404086748,682949.4837018948,,,,
5812201.6669746805,683062.4585836001,Rue de la Baillive,5,,Genève
5812193.11099692,683015.8699617753,,,,
5812382.212169653,682624.1957365677,,,,
5812173.199595712,683035.5316636395,,,,
5812106.2111916,683333.9714967114,,,,
5812294.374512763,683289.6487268421,,,,
5812179.09584696,683338.2998826535,Rue du Colonel-Coutau,17,,Genève
5812269.6963019045,683319.3174680352,,,,
5812479.440121252,682872.7395481799,,,,
5812173.762852483,683382.6935429365,Rue des Vieux-Grenadiers,1,,
5812199.462397337,683226.4462051135,Rue des Vieux-Grenadiers,15,,Genève
5812297.530565878,683096.1636188261,Rue des Maraîchers,13,,
5812616.445406224,683024.8178677345,,,,
5812589.285594752,682953.844470899,,,,
5812574.700057017,682966.8779345417,,,,
5812286.237938591,683129.3635426771,,,,
5812238.441886745,683112.7348287695,,,,
5812259.485354017,683124.3861074676,,,,
5812548.513897886,682912.4214884172,Avenue de Sainte-Clotilde,7,,Genève
5812541.803217835,682886.3755733072,,,,
5812237.403131648,683153.9439508249,Rue des Bains,31,,Genève
5812560.666347627,682990.5667253939,,,,
5812326.30635403,683103.0581600401,,,,
5812257.258971502,683162.425365019,,,,
5812300.27729634,683183.738009574,Rue des Bains,37,,Genève
5812320.298875275,683190.2409689665,Rue des Bains,39,,Genève
5812597.3560870355,683018.0915686273,,,,
5812581.803725393,682997.899868186,,,,
5812342.463625695,683189.6199497476,Rue des Bains,41,,Genève
5812518.999986361,682915.0012563567,,,,
5812535.031336641,682981.6279986965,,,,
5812608.86087459,682980.4083470969,,,,
5812383.65380891,683165.4123378252,Rue Gourgas,11,,Genève
5812536.309741392,682942.0534022147,,,,
5812633.398456653,683033.4895000815,,,,
5812525.614066399,682899.487998151,,,,
5812370.364159652,683193.9615936022,Rue des Bains,43,,Genève
5812219.692617564,683137.704770972,,,,
5812649.108949981,683002.4522231482,,,,
5812342.943789655,683130.2301363655,Rue Gourgas,13,,Genève
5812651.850689101,683031.2044463024,,,,
5812391.820560658,683139.0000648391,Rue Gourgas,15,,Genève
5812690.060308116,682630.5831569196,Rue des Plantaporrêts,7,,Genève
5812876.586330405,682625.761485182,,,,
5812857.7357235355,682452.2694459518,,,,
5812641.85534713,682576.1134828329,,,,
5812516.9886620445,682473.3913192804,,,,
5812555.803371348,682423.2333560694,,,,
5812527.698882722,682487.9854674758,,,,
5812533.968755517,682414.3388767433,,,,
5812567.499842126,682418.8236360707,Rue du Vélodrome,5a,,Genève
5812436.818291175,682722.1058802145,,,,
5812606.657460193,682407.589311216,,,,
5812533.523826459,682602.1938226086,,,,
5812631.618405059,682627.3412932883,,,,
5812589.46114354,682522.3044383095,,,,
5812775.198530193,682460.8896719357,Rue des Deux-Ponts,10,1205,Genève
5812785.178876988,682539.5653811741,Rue de la Puiserande,3,,Genève
5812559.334544174,682404.4637836642,,,,
5812717.151539683,682658.1594866231,Rue des Jardins,10,,Genève
5812629.257595057,682493.3332385467,,,,
5812511.673423974,682619.321746151,,,,
5812737.216831296,682619.4095547291,,,,
5812718.075309926,682476.589887049,Rue des Deux-Ponts,17,1205,Genève
